"","ISO","WEO.Subject.Code","Country","Subject.Descriptor","Units","Scale","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","Estimates.Start.After"
"3280","HKG","TXG_RPCH","Hong Kong SAR","Volume of exports of goods","Percent change","",9.514,"17.316",19.82,13.614,9.985,11.407,4.569,6.023,-4.568,3.632,18.535,-1.795,8.365,14.862,15.644,12.416,10.236,6.875,3.241,-11.255,18.031,4.631,3.305,8.211,0.84,-1.726,1.558,6.451,3.466,-5.452,"-1.402",18.719,-13.92,-5.497,2021
"3281","HKG","LUR","Hong Kong SAR","Unemployment rate","Percent of total labor force","",1.332,"1.797",1.959,1.971,1.919,3.186,2.765,2.201,4.704,6.251,4.946,5.086,7.32,7.94,6.809,5.591,4.79,4.011,3.519,5.262,4.329,3.421,3.286,3.401,3.296,3.315,3.393,3.124,2.805,2.916,"5.808",5.175,4.2,3.434,2021
"3282","HKG","LE","Hong Kong SAR","Employment","Persons","Millions",2.712,"2.754",2.738,2.8,2.873,2.905,3.073,3.164,3.122,3.112,3.207,3.253,3.218,3.191,3.274,3.337,3.401,3.477,3.509,3.468,3.474,3.576,3.658,3.724,3.744,3.774,3.787,3.832,3.885,3.871,"3.691",3.67,3.615,3.644,2021
"3283","HKG","LP","Hong Kong SAR","Population","Persons","Millions",5.752,"5.815",5.888,5.998,6.119,6.27,6.467,6.517,6.583,6.638,6.712,6.73,6.726,6.764,6.798,6.838,6.904,6.938,6.964,6.996,7.052,7.11,7.171,7.211,7.253,7.31,7.378,7.415,7.488,7.521,"7.427",7.402,7.333,7.302,2021
"3284","HKG","GGR","Hong Kong SAR","General government revenue","National currency","Billions",89.524,"114.701",135.311,166.602,174.998,180.045,208.358,281.226,216.115,232.995,225.06,175.559,177.489,207.337,238.197,247.035,288.014,358.465,316.562,318.442,376.482,437.723,442.15,455.346,478.668,450.007,573.125,619.836,599.774,590.927,"564.23",693.576,603.804,642.412,2021
"3285","HKG","GGR_NGDP","Hong Kong SAR","General government revenue","Percent of GDP","",14.48,"15.937",16.17,17.304,16.389,15.791,16.39,20.453,16.747,17.839,16.869,13.407,13.733,16.389,17.905,17.171,18.84,21.268,18.877,18.818,20.729,22.395,21.437,21.043,20.845,18.63,22.639,22.854,20.743,20.368,"20.678",23.717,20.944,21.074,2021
"3286","HKG","GGX","Hong Kong SAR","General government total expenditure","National currency","Billions",85.557,"92.191",113.332,147.438,164.155,183.158,182.68,194.361,239.355,223.043,232.894,238.89,239.177,247.466,242.235,233.071,226.863,234.814,312.412,289.025,301.36,364.037,377.325,433.543,396.183,435.633,462.052,470.863,531.825,607.83,"816.074",693.338,809.591,760.979,2021
"3287","HKG","GGX_NGDP","Hong Kong SAR","General government total expenditure","Percent of GDP","",13.839,"12.809",13.544,15.313,15.373,16.064,14.37,14.135,18.548,17.077,17.457,18.243,18.507,19.561,18.209,16.2,14.84,13.931,18.63,17.079,16.593,18.625,18.294,20.035,17.253,18.035,18.251,17.361,18.393,20.951,"29.907",23.709,28.083,24.963,2021
"3288","HKG","GGXCNL","Hong Kong SAR","General government net lending/borrowing","National currency","Billions",3.967,"22.51",21.979,19.164,10.843,-3.113,25.678,86.865,-23.24,9.952,-7.834,-63.331,-61.688,-40.128,-4.038,13.964,61.151,123.65,4.15,29.417,75.121,73.686,64.825,21.803,82.485,14.374,111.073,148.973,67.949,-16.903,"-251.844",0.237,-205.787,-118.567,2021
"3289","HKG","GGXCNL_NGDP","Hong Kong SAR","General government net lending/borrowing","Percent of GDP","",0.642,"3.127",2.627,1.99,1.015,-0.273,2.02,6.318,-1.801,0.762,-0.587,-4.836,-4.773,-3.172,-0.304,0.971,4,7.336,0.247,1.738,4.136,3.77,3.143,1.008,3.592,0.595,4.387,5.493,2.35,-0.583,"-9.23",0.008,-7.138,-3.889,2021
"3290","HKG","GGSB","Hong Kong SAR","General government structural balance","National currency","Billions",7.41,"26.625",24.612,18.668,5.293,-3.507,19.758,64.627,-8.43,21.304,-18.023,-63.812,-54.708,-25.794,-1.904,9.466,49.424,100.268,-7.261,55.679,79.437,65.624,66.917,21.921,82.417,16.395,119.771,148.139,67.301,10.04,"-161.359",29.202,-156.725,-90.667,2021
"3291","HKG","GGSB_NPGDP","Hong Kong SAR","General government structural balance","Percent of potential GDP","",1.179,"3.642",2.917,1.942,0.503,-0.308,1.576,4.903,-0.631,1.587,-1.384,-4.879,-4.157,-1.971,-0.142,0.664,3.302,6.165,-0.441,3.161,4.347,3.392,3.236,1.013,3.589,0.677,4.693,5.466,2.329,0.337,"-5.482",0.976,-5.224,-2.911,2021
"3292","HKG","GGXONLB","Hong Kong SAR","General government primary net lending/borrowing","National currency","Billions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.033,32.559,96.53,-41.669,-3.568,41.763,37.016,27.404,-14.624,82.596,14.268,90.424,127.608,27.684,-65.159,"-304.077",-79.741,-294.037,-176.694,2021
"3293","HKG","GGXONLB_NGDP","Hong Kong SAR","General government primary net lending/borrowing","Percent of GDP","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,2.13,5.727,-2.485,-0.211,2.299,1.894,1.329,-0.676,3.597,0.591,3.572,4.705,0.957,-2.246,"-11.144",-2.727,-10.199,-5.796,2021
"3294","HKG","GGXWDN","Hong Kong SAR","General government net debt","National currency","Billions",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"3295","HKG","GGXWDN_NGDP","Hong Kong SAR","General government net debt","Percent of GDP","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"3296","HKG","GGXWDG","Hong Kong SAR","General government gross debt","National currency","Billions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.611,24.59,21.667,20.064,16.621,11.205,11.23,11.208,11.204,11.197,1.5,1.5,1.5,1.5,1.5,7.754,"27.216",56.68,122.672,186.872,2021
"3297","HKG","GGXWDG_NGDP","Hong Kong SAR","General government gross debt","Percent of GDP","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.925,1.709,1.417,1.19,0.991,0.662,0.618,0.573,0.543,0.517,0.065,0.062,0.059,0.055,0.052,0.267,"0.997",1.938,4.255,6.13,2021
"3298","HKG","NGDP_FY","Hong Kong SAR","Gross domestic product corresponding to fiscal year, current prices","National currency","Billions",618.237,"719.733",836.8,962.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,728.68",NA,NA,NA,2021
"3299","HKG","BCA","Hong Kong SAR","Current account balance","U.S. dollars","Billions",4.764,"3.836",3.135,5.711,-1.12,-9.064,-4.001,-7.729,2.507,10.65,7.538,10.393,13.129,17.461,16.849,21.637,24.539,27.553,33.007,21.148,15.996,13.844,4.148,4.188,4.055,10.264,12.701,15.593,13.523,21.379,"24.121",43.528,38.717,30.572,2021
"3300","HKG","BCA_NGDPD","Hong Kong SAR","Current account balance","Percent of GDP","",6.193,"4.312",3.007,4.745,-0.825,-6.266,-2.505,-4.358,1.485,6.426,4.391,6.136,7.893,10.82,9.965,11.918,12.68,13.022,15.053,9.88,6.996,5.571,1.579,1.519,1.391,3.317,3.958,4.569,3.739,5.888,"6.993",11.799,10.726,7.985,2021
"3301","HUN","NGDP_R","Hungary","Gross domestic product, constant prices","National currency","Billions",NA,"21,767.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39,294.65",NA,NA,NA,2021
"3302","HUN","NGDP_RPCH","Hungary","Gross domestic product, constant prices","Percent change","",-3.497,"-11.892",-3.064,-0.576,2.947,2.541,0.082,3.143,3.9,3.071,4.479,4.074,4.741,4.074,5.005,4.294,3.946,0.277,1.004,-6.598,1.076,1.867,-1.25,1.803,4.232,3.707,2.201,4.272,5.362,4.858,"-4.547",7.117,4.9,0.549,2021
"3303","HUN","NGDP","Hungary","Gross domestic product, current prices","National currency","Billions",NA,"2,597.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48,411.55",NA,NA,NA,2021
"3304","HUN","NGDPD","Hungary","Gross domestic product, current prices","U.S. dollars","Billions",34.366,"34.754",38.731,40.125,43.167,46.426,46.659,47.297,48.707,49.073,47.218,53.75,67.609,85.285,104.121,113.211,115.716,140.187,158.326,131.069,132.175,141.942,128.814,135.684,141.034,125.174,128.61,143.112,160.565,163.979,"157.182",181.848,168.294,188.505,2021
"3305","HUN","PPPGDP","Hungary","Gross domestic product, current prices","Purchasing power parity; international dollars","Billions",114.294,"104.108",103.218,105.056,110.462,115.644,117.858,123.659,129.928,135.805,145.103,154.416,164.258,174.325,187.963,202.182,216.645,223.117,229.679,215.9,220.846,229.643,230.822,242.855,253.485,263.853,274.195,292.303,315.382,336.634,"325.52",364.351,408.98,426.941,2021
"3306","HUN","NGDP_D","Hungary","Gross domestic product, deflator","Index","",8.792,"11.932",14.499,17.584,21.011,26.355,32.135,38.645,43.966,47.536,52.092,57.846,62.526,65.924,69.28,71.1,73.7,77.712,81.447,84.867,87.016,88.694,91.26,93.834,97.299,100,101.32,105.403,110.512,115.785,"123.201",130.966,141.051,152.901,2021
"3307","HUN","NGDPRPC","Hungary","Gross domestic product per capita, constant prices","National currency","Units",NA,"2,098,351.56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4,022,165.25",NA,NA,NA,2021
"3308","HUN","NGDPRPPPPC","Hungary","Gross domestic product per capita, constant prices","Purchasing power parity; 2017 international dollar","Units",NA,"16,460.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31,552.55",NA,NA,NA,2021
"3309","HUN","NGDPPC","Hungary","Gross domestic product per capita, current prices","National currency","Units",NA,"250,380.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4,955,362.83",NA,NA,NA,2021
"3310","HUN","NGDPDPC","Hungary","Gross domestic product per capita, current prices","U.S. dollars","Units",NA,"3,350.24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16,089.01",NA,NA,NA,2021
"3311","HUN","PPPPC","Hungary","Gross domestic product per capita, current prices","Purchasing power parity; international dollars","Units",NA,"10,036.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33,319.90",NA,NA,NA,2021
"3312","HUN","NGAP_NPGDP","Hungary","Output gap in percent of potential GDP","Percent of potential GDP","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"3313","HUN","PPPSH","Hungary","Gross domestic product based on purchasing-power-parity (PPP) share of world total","Percent","",0.413,"0.355",0.31,0.302,0.302,0.299,0.288,0.286,0.289,0.288,0.287,0.292,0.297,0.298,0.297,0.295,0.292,0.278,0.272,0.255,0.245,0.24,0.229,0.23,0.231,0.236,0.236,0.239,0.243,0.248,"0.244",0.246,0.25,0.245,2021
"3314","HUN","PPPEX","Hungary","Implied PPP conversion rate","National currency per current international dollar","",19.004,"24.948",29.639,35.113,41.08,50.469,60.431,71.443,80.374,85.693,91.825,99.722,106.137,109.738,112.31,111.756,112.375,115.374,118.644,122.838,124.454,124.272,125.624,124.979,129.415,132.518,132.047,134.363,137.568,141.593,"148.721",151.298,152.28,158.996,2021
"3315","HUN","NID_NGDP","Hungary","Total investment","Percent of GDP","",26.569,"22.299",17.97,22.193,24.284,23.041,24.7,26.184,28.62,27.077,27.961,26.124,25.495,24.504,27.276,25.868,26.132,24.725,24.95,20.944,21.07,20.676,20.056,21.507,23.927,23.38,21.406,22.925,26.651,28.237,"27.141",30.364,30.454,23.827,2021
"3316","HUN","NGSD_NGDP","Hungary","Gross national savings","Percent of GDP","",24.908,"20.939",16.289,8.996,13.257,18.087,21.662,22.23,22.21,20.202,21.094,20.656,18.361,16.346,18.069,18.784,18.99,17.579,17.866,20.335,21.456,21.359,21.754,25.113,25.242,25.859,26.03,25.104,26.969,27.619,"26.121",26.318,22.309,19.189,2021
"3317","HUN","PCPI","Hungary","Inflation, average consumer prices","Index","",9.32,"12.511",15.383,18.836,22.39,28.727,35.467,41.955,47.899,52.699,57.855,63.153,66.478,69.578,74.275,76.916,79.928,86.295,91.517,95.361,100.003,103.923,109.813,111.703,111.455,111.377,111.843,114.536,117.799,121.771,"125.812",132.262,151.476,178.217,2022
"3318","HUN","PCPIPCH","Hungary","Inflation, average consumer prices","Percent change","",28.97,"34.234",22.95,22.451,18.866,28.303,23.463,18.294,14.168,10.021,9.784,9.157,5.265,4.663,6.751,3.556,3.916,7.967,6.051,4.201,4.867,3.921,5.668,1.721,-0.222,-0.07,0.419,2.408,2.849,3.371,"3.319",5.127,14.527,17.653,2022
"3319","HUN","PCPIE","Hungary","Inflation, end of period consumer prices","Index","",10.35,"13.682",16.637,20.148,24.419,31.33,37.52,44.44,49.02,54.5,59.99,64.08,67.17,70.97,74.89,77.39,82.45,88.53,91.63,96.72,101.24,105.36,110.62,111.08,110.05,111.028,113.075,115.495,118.67,123.455,"126.788",136.229,169.541,181.118,2022
"3320","HUN","PCPIEPCH","Hungary","Inflation, end of period consumer prices","Percent change","",33.4,"32.2",21.6,21.1,21.2,28.3,19.757,18.443,10.306,11.179,10.073,6.818,4.822,5.657,5.523,3.338,6.538,7.374,3.502,5.555,4.673,4.07,4.992,0.416,-0.927,0.889,1.844,2.14,2.749,4.033,"2.7",7.446,24.453,6.828,2022
"3321","HUN","TM_RPCH","Hungary","Volume of imports of goods and services","Percent change","",-4.256,"-6.096",0.247,20.244,8.844,15.591,9.396,23.093,23.784,13.305,20.294,5.306,6.78,9.288,17.284,10.345,12.891,13.905,5.893,-14.187,9.745,4.054,-3.141,4.116,10.901,5.677,3.471,8.397,6.964,8.206,"-3.855",9.095,6.556,2.648,2021
"3322","HUN","TMG_RPCH","Hungary","Volume of Imports of goods","Percent change","",-5.203,"55.523",13.343,12.909,-5.04,17.162,10.753,24.288,30.488,0.281,12.72,16.35,7.789,20.277,25.276,24.869,10.401,8.769,-1.984,-20.883,7.344,-0.024,-2.842,2.424,9.889,14.552,6.011,8.305,4.42,5.833,"-2.009",3.405,2.874,2.648,2021
"3323","HUN","TX_RPCH","Hungary","Volume of exports of goods and services","Percent change","",-5.343,"-13.877",2.102,-10.139,13.72,36.499,9.202,22.755,15.544,11.798,24.945,8.822,5.725,6.257,17.887,12.875,19.518,16.104,6.692,-10.724,11.118,6.408,-1.704,4.103,9.198,7.365,3.804,6.475,4.985,5.422,"-6.148",10.251,7.012,3.405,2021
"3324","HUN","TXG_RPCH","Hungary","Volume of exports of goods","Percent change","",-3.97,"-5",1.111,-13.187,16.709,8.46,4.6,29.828,22.533,15.925,21.721,7.751,5.929,9.142,18.359,11.3,12.605,11.989,-1.172,-17.209,9.706,0.97,-3.336,3.37,6.955,13.659,5.423,6.807,1.142,4.202,"-1.11",3.719,0.071,3.448,2021
"3325","HUN","LUR","Hungary","Unemployment rate","Percent of total labor force","",2.082,"8.415",9.303,11.29,10.118,10.17,9.89,8.73,7.8,7,6.433,5.74,5.843,5.901,6.122,6.8,7.075,7,7.468,9.743,10.875,10.735,10.73,9.906,7.548,6.659,5.002,4.077,3.632,3.339,"4.159",4.074,3.601,4.078,2021
"3326","HUN","LE","Hungary","Employment","Persons","Millions",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA
"3327","HUN","LP","Hungary","Population","Persons","Millions",10.375,"10.373",10.374,10.365,10.35,10.337,10.321,10.301,10.28,10.253,10.222,10.2,10.175,10.142,10.117,10.098,10.077,10.066,10.045,10.031,10.014,9.986,9.932,9.909,9.877,9.856,9.83,9.798,9.778,9.773,"9.77",9.731,9.727,9.724,2021
"3328","HUN","GGR","Hungary","General government revenue","National currency","Billions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21,081.66",NA,NA,NA,2021
"3329","HUN","GGR_NGDP","Hungary","General government revenue","Percent of GDP","",NA,NA,NA,NA,NA,46.631,46.708,44.05,43.37,43.744,44.306,43.253,42.197,41.939,42.131,41.54,42.098,44.778,44.962,45.809,44.386,43.849,46.791,47.464,47.271,48.376,45.001,44.259,44.039,44.022,"43.547",41.275,43.893,43.639,2021
"3330","HUN","GGX","Hungary","General government total expenditure","National currency","Billions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24,730.07",NA,NA,NA,2021
"3331","HUN","GGX_NGDP","Hungary","General government total expenditure","Percent of GDP","",NA,NA,NA,NA,NA,55.23,51.084,49.601,50.794,49.021,47.347,47.252,50.995,49.122,48.722,49.319,51.358,49.861,48.745,50.559,48.813,49.061,49.116,50.062,50.046,50.38,46.798,46.718,46.152,46.054,"51.083",48.418,49.977,47.542,2021
"3332","HUN","GGXCNL","Hungary","General government net lending/borrowing","National currency","Billions",NA,NA,NA,NA,NA,-501.876,-311.702,-490.379,-775.31,-614.07,-405.236,-615.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-673.987,-788.386,-910.279,-700.702,-650.58,-965.802,-916.453,-968.194,"-3,648.42",NA,NA,NA,2021
"3333","HUN","GGXCNL_NGDP","Hungary","General government net lending/borrowing","Percent of GDP","",NA,NA,NA,NA,NA,-8.599,-4.376,-5.551,-7.424,-5.277,-3.041,-3.999,-8.798,-7.183,-6.591,-7.779,-9.26,-5.083,-3.783,-4.75,-4.427,-5.211,-2.324,-2.597,-2.775,-2.004,-1.797,-2.459,-2.112,-2.031,"-7.536",-7.144,-6.085,-3.903,2021
"3334","HUN","GGSB","Hungary","General government structural balance","National currency","Billions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-266.624,-491.475,NA,NA,NA,NA,NA,NA,NA,-888.44,NA,NA,3.803,-212.261,-681.651,-498.165,-587.301,NA,NA,NA,"-3,380.79",NA,NA,NA,2021
"3335","HUN","GGSB_NPGDP","Hungary","General government structural balance","Percent of potential GDP","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.956,-3.135,-8.535,-7.403,-7.894,-10.385,-11.87,-6.783,-6.063,-3.262,-4.119,-4.188,0.013,-0.67,-2.036,-1.41,-1.604,-2.918,-3.007,-3.357,"-6.899",-6.047,-4.474,-2.891,2021
"3336","HUN","GGXONLB","Hungary","General government primary net lending/borrowing","National currency","Billions",NA,NA,NA,NA,NA,-29.875,219.333,142.67,-133.427,95.893,228.711,-3.876,-912.267,-671.11,-562.006,-912.431,NA,-347.866,-50.119,-210.023,-188.202,-425.31,539.392,502.399,317.251,459.721,434.425,47.326,67.371,64.38,"-2,589.81",NA,NA,-526.018,2021
"3337","HUN","GGXONLB_NGDP","Hungary","General government primary net lending/borrowing","Percent of GDP","",NA,NA,NA,NA,NA,-0.512,3.08,1.615,-1.278,0.824,1.717,-0.025,-5.233,-3.508,-2.662,-4.038,-5.663,-1.351,-0.184,-0.792,-0.685,-1.49,1.86,1.655,0.967,1.315,1.2,0.12,0.155,0.135,"-5.35",-5.05,-3.729,-0.775,2021
"3338","HUN","GGXWDN","Hungary","General government net debt","National currency","Billions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35,023.15",NA,NA,NA,2021
"3339","HUN","GGXWDN_NGDP","Hungary","General government net debt","Percent of GDP","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.99,61.596,62.632,63.152,71.502,72.362,72.342,70.524,70.976,70.313,70.516,67.898,65.162,62.127,58.378,"72.345",69.875,69.399,66.245,2021
"3340","HUN","GGXWDG","Hungary","General government gross debt","National currency","Billions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38,388.69",NA,NA,NA,2021
"3341","HUN","GGXWDG_NGDP","Hungary","General government gross debt","Percent of GDP","",NA,NA,NA,NA,NA,84.143,71.435,62.329,60.518,60.403,55.705,52.253,55.579,58.11,58.847,60.123,64.125,65.098,71.09,77.188,80.007,80.338,78.155,77.198,76.542,75.76,74.85,72.114,69.078,65.329,"79.297",76.827,76.351,73.197,2021
"3342","HUN","NGDP_FY","Hungary","Gross domestic product corresponding to fiscal year, current prices","National currency","Billions",NA,"2,597.31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48,411.55",NA,NA,NA,2021
"3343","HUN","BCA","Hungary","Current account balance","U.S. dollars","Billions",0.289,"-1.247",-0.773,-4.876,-5.076,-1.622,-1.787,-1.92,-3.442,-3.872,-4.015,-3.131,-4.289,-6.811,-8.88,-8.138,-8.624,-10.334,-11.488,-1.044,0.256,0.661,1.993,4.699,1.701,2.938,5.765,2.863,0.255,-1.285,"-1.781",-7.605,-13.709,-8.743,2021
"3344","HUN","BCA_NGDPD","Hungary","Current account balance","Percent of GDP","",0.842,"-3.589",-1.995,-12.152,-11.76,-3.493,-3.83,-4.06,-7.066,-7.89,-8.503,-5.824,-6.344,-7.987,-8.529,-7.188,-7.453,-7.372,-7.256,-0.797,0.194,0.466,1.547,3.464,1.206,2.347,4.482,2.001,0.159,-0.784,"-1.133",-4.182,-8.146,-4.638,2021
"3345","ISL","NGDP_R","Iceland","Gross domestic product, constant prices","National currency","Billions",NA,"1,188.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,535.24",NA,NA,NA,2021
"3346","ISL","NGDP_RPCH","Iceland","Gross domestic product, constant prices","Percent change","",1.169,"-0.224",-3.374,1.313,3.609,0.117,4.567,5.772,7.363,4.024,4.985,4.013,0.56,2.143,7.802,6.125,6.317,8.455,2.21,-7.664,-2.833,1.846,1.064,4.552,1.687,4.437,6.304,4.195,4.889,1.805,"-7.242",4.333,6.445,2.259,2021
"3347","ISL","NGDP","Iceland","Gross domestic product, current prices","National currency","Billions",379.099,"409.978",408.887,420.849,447.141,460.84,493.834,536.721,603.407,649.719,709.561,802.277,854.14,876.733,970.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,918.76",NA,NA,NA,2021
"3348","ISL","NGDPD","Iceland","Gross domestic product, current prices","U.S. dollars","Billions",6.504,"6.949",7.105,6.225,6.393,7.124,7.426,7.57,8.504,8.982,9.026,8.235,9.318,11.429,13.825,16.853,17.465,21.653,18.075,13.154,13.751,15.222,14.752,16.125,17.868,17.517,20.793,24.728,26.261,24.664,"21.553",25.553,27.842,28.625,2021
"3349","ISL","PPPGDP","Iceland","Gross domestic product, current prices","Purchasing power parity; international dollars","Billions",4.895,"5.049",4.99,5.175,5.476,5.598,5.961,6.413,6.963,7.345,7.886,8.387,8.566,8.922,9.876,10.81,11.847,13.196,13.747,12.774,12.562,13.059,13.472,14.378,15.059,16.281,17.938,19.267,20.695,21.447,"20.153",21.971,25.025,26.569,2021
"3350","ISL","NGDP_D","Iceland","Gross domestic product, deflator","Index","",31.838,"34.508",35.618,36.185,37.107,38.199,39.146,40.224,42.12,43.599,45.353,49.301,52.196,52.452,53.856,55.507,60.29,62.902,70.535,78.156,83.134,85.709,88.658,90.541,94.291,100,102.261,103.219,105.935,110.638,"115.127",122.676,133.771,140.476,2021
"3351","ISL","NGDPRPC","Iceland","Gross domestic product per capita, constant prices","National currency","Units",NA,"4,643,257.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6,962,379.23",NA,NA,NA,2021
"3352","ISL","NGDPRPPPPC","Iceland","Gross domestic product per capita, constant prices","Purchasing power parity; 2017 international dollar","Units",NA,"34,952.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52,409.56",NA,NA,NA,2021
